Datum;Cas;Vysledek;Mod;Nejlepsi shoda;Nejlepsi shoda MN;Uplynuly cas 1;Uplynuly cas 2;Cas celkem;Nazev Pole 1;Pole 1;Nazev Pole 2;Pole 2;Nazev Pole 3;Pole 3;Nazev Pole 4;Pole 4;Nazev Pole 5;Pole 5;Nazev Pole 6;Pole 6;Nazev Pole 7;Pole 7;Nazev Pole 8;Pole 8;LOD Sigma;Mg;Mg +/-;Al;Al +/-;Si;Si +/-;P;P +/-;S;S +/-;Cl;Cl +/-;K;K +/-;Ca;Ca +/-;Ti;Ti +/-;Cr;Cr +/-;Mn;Mn +/-;Fe;Fe +/-;Co;Co +/-;Ni;Ni +/-;Cu;Cu +/-;Zn;Zn +/-;As;As +/-;Se;Se +/-;Rb;Rb +/-;Sr;Sr +/-;Y;Y +/-;Zr;Zr +/-;Mo;Mo +/-;Ag;Ag +/-;Cd;Cd +/-;In;In +/-;Sn;Sn +/-;Sb;Sb +/-;Ba;Ba +/-;W;W +/-;Au;Au +/-;Hg;Hg +/-;Tl;Tl +/-;Pb;Pb +/-;Bi;Bi +/-;Th;Th +/-;U;U +/-;LE;LE +/-;2. nejlepsi shoda;2. nejlepsi shoda MN;3. nejlepsi shoda;;Nazev Pole 9;Pole 9;Nazev Pole 10;Pole 10;Nazev Pole 11;Pole 11;Nazev Pole 12;Pole 12;Nazev Pole 13;Pole 13;Nazev Pole 14;Pole 14;Nazev Pole 15;Pole 15;Nazev Pole 16;Pole 16
14.01.2019;11:07:58;#11-1;Geochem;;0;29,69;29,85;59,54;research;kh_sedlec;segment;7;vrstva;258;hrob;131;excel.id;61;vzorek;1083;;;;;3;<LOD;3,1;5,59;0,12;25,66;0,13;0,2242;0,0136;<LOD;0,0303;<LOD;0,82;1,6943;0,0114;6,3871;0,0302;0,5138;0,0235;0,0103;0,0026;0,0494;0,0029;2,563;0,0165;<LOD;0,0788;0,0028;0,0007;0,004;0,0006;0,0121;0,0006;0,0053;0,0003;<LOD;0,0033;0,0104;0,0002;0,0174;0,0002;<LOD;0,0263;0,0405;0,0004;<LOD;0,02;<LOD;0,1226;<LOD;0,1475;<LOD;0,0016;<LOD;0,24;<LOD;0,31;<LOD;0,37;<LOD;0,0642;<LOD;0,0176;<LOD;0,001;<LOD;0,021;0,0063;0,0004;<LOD;0,0797;0,0024;0,0006;<LOD;0,0409;57,2;0,19;;0;;;;;;;;;;;;;;;;;;
14.01.2019;11:09:14;#11-2;Geochem;;0;29,69;29,85;59,53;research;kh_sedlec;segment;7;vrstva;258;hrob;131;excel.id;61;vzorek;1083;;;;;3;<LOD;3,05;5,2;0,12;25,33;0,13;0,2227;0,0133;<LOD;0,0303;<LOD;0,81;1,6808;0,0112;6,2891;0,0298;0,4562;0,0231;<LOD;0,0235;0,0524;0,0029;2,5533;0,0164;<LOD;0,0783;0,0025;0,0007;0,0037;0,0006;0,0141;0,0006;0,0059;0,0003;<LOD;0,0035;0,0104;0,0002;0,0176;0,0002;<LOD;0,0255;0,0402;0,0004;<LOD;0,0198;<LOD;0,1218;<LOD;0,1459;<LOD;0,0016;<LOD;0,24;<LOD;0,31;<LOD;0,37;<LOD;0,0628;<LOD;0,0179;<LOD;0,001;<LOD;0,0215;0,0057;0,0003;<LOD;0,0791;0,0022;0,0006;<LOD;0,0416;58,11;0,19;;0;;;;;;;;;;;;;;;;;;
14.01.2019;11:10:28;#11-3;Geochem;;0;29,69;29,86;59,55;research;kh_sedlec;segment;7;vrstva;258;hrob;131;excel.id;61;vzorek;1083;;;;;3;<LOD;2,24;5,42;0,13;25,73;0,22;0,194;0,0133;<LOD;0,0299;<LOD;0,81;1,6778;0,0164;6,37;0,05;0,4776;0,023;<LOD;0,0222;0,0542;0,003;2,5459;0,0244;<LOD;0,0774;<LOD;0,0107;0,0037;0,0006;0,0125;0,0006;0,0059;0,0003;<LOD;0,0036;0,0104;0,0002;0,0173;0,0003;<LOD;0,0252;0,0393;0,0005;<LOD;0,0197;<LOD;0,1211;<LOD;0,1446;<LOD;0,0016;<LOD;0,23;<LOD;0,3;<LOD;0,36;<LOD;0,062;<LOD;0,0174;<LOD;0,001;<LOD;0,0213;0,0059;0,0003;<LOD;0,0769;<LOD;0,0863;<LOD;0,04;56,81;0,44;;0;;;;;;;;;;;;;;;;;;
14.01.2019;11:12:51;#12-1;Geochem;;0;29,69;29,85;59,54;research;kh_sedlec;segment;7;vrstva;258;hrob;131;excel.id;62;vzorek;1084;;;;;3;<LOD;3,1;5,37;0,12;24,17;0,12;0,6174;0,016;<LOD;0,0322;<LOD;0,83;1,6371;0,011;5,9689;0,0285;0,4315;0,0218;0,0073;0,0024;0,0676;0,0031;3,1056;0,0187;<LOD;0,0855;0,0036;0,0007;0,0056;0,0006;0,0214;0,0007;0,0109;0,0004;<LOD;0,0034;0,0103;0,0002;0,0164;0,0002;<LOD;0,0252;0,0369;0,0004;<LOD;0,019;<LOD;0,1176;<LOD;0,1396;<LOD;0,0015;<LOD;0,23;<LOD;0,29;<LOD;0,36;<LOD;0,062;<LOD;0,0178;<LOD;0,001;<LOD;0,0242;0,0095;0,0004;<LOD;0,0772;0,0029;0,0006;<LOD;0,0391;58,51;0,19;;0;;;;;;;;;;;;;;;;;;
14.01.2019;11:14:04;#12-2;Geochem;;0;29,69;29,85;59,54;research;kh_sedlec;segment;7;vrstva;258;hrob;131;excel.id;62;vzorek;1084;;;;;3;<LOD;3,1;5,35;0,12;23,99;0,12;0,6654;0,0163;<LOD;0,032;<LOD;0,83;1,6306;0,0109;6,0273;0,0288;0,3812;0,0214;<LOD;0,0225;0,0704;0,0032;3,0758;0,0185;<LOD;0,0849;0,0025;0,0007;0,0064;0,0006;0,0211;0,0007;0,0098;0,0004;<LOD;0,0035;0,0107;0,0002;0,0166;0,0002;<LOD;0,0252;0,0372;0,0004;<LOD;0,019;<LOD;0,1177;<LOD;0,1405;<LOD;0,0015;<LOD;0,23;<LOD;0,29;<LOD;0,35;<LOD;0,0631;<LOD;0,018;<LOD;0,001;<LOD;0,0233;0,0094;0,0004;<LOD;0,0759;<LOD;0,0844;<LOD;0,0394;58,7;0,19;;0;;;;;;;;;;;;;;;;;;
14.01.2019;11:15:20;#12-3;Geochem;;0;29,69;29,85;59,54;research;kh_sedlec;segment;7;vrstva;258;hrob;131;excel.id;62;vzorek;1084;;;;;3;<LOD;2,17;5,63;0,13;24,19;0,21;0,623;0,0165;<LOD;0,0311;<LOD;0,83;1,6358;0,0157;5,8558;0,0491;0,4231;0,0215;<LOD;0,0218;0,068;0,0031;3,0625;0,028;<LOD;0,0828;0,0029;0,0007;0,0059;0,0006;0,0212;0,0007;0,0099;0,0004;<LOD;0,0033;0,0107;0,0002;0,0164;0,0003;<LOD;0,0248;0,0379;0,0004;<LOD;0,0188;<LOD;0,1157;<LOD;0,1383;<LOD;0,0015;<LOD;0,22;<LOD;0,29;<LOD;0,35;<LOD;0,0626;<LOD;0,0179;<LOD;0,001;<LOD;0,0232;0,0101;0,0004;<LOD;0,0753;0,0019;0,0006;<LOD;0,0385;57,92;0,44;;0;;;;;;;;;;;;;;;;;;
14.01.2019;11:19:17;#13-1;Geochem;;0;29,7;29,86;59,55;research;kh_sedlec;segment;7;vrstva;258;hrob;131;excel.id;86;vzorek;1108;;;;;3;<LOD;3,14;5,46;0,12;24,73;0,13;0,2068;0,0135;<LOD;0,0313;<LOD;0,83;1,6281;0,0113;6,8642;0,0328;0,4374;0,023;<LOD;0,0239;0,049;0,0029;2,5399;0,0167;<LOD;0,0788;<LOD;0,0111;0,0041;0,0006;0,01;0,0005;0,0073;0,0004;<LOD;0,0037;0,01;0,0002;0,0168;0,0002;<LOD;0,0261;0,0381;0,0004;<LOD;0,0202;<LOD;0,1257;<LOD;0,15;<LOD;0,0017;<LOD;0,24;<LOD;0,31;<LOD;0,37;<LOD;0,0637;<LOD;0,019;<LOD;0,001;<LOD;0,0231;0,008;0,0004;<LOD;0,0804;<LOD;0,0897;<LOD;0,0417;57,99;0,19;;0;;;;;;;;;;;;;;;;;;
14.01.2019;11:20:28;#13-2;Geochem;;0;29,7;29,86;59,56;research;kh_sedlec;segment;7;vrstva;258;hrob;131;excel.id;86;vzorek;1108;;;;;3;<LOD;2,31;5,31;0,13;24,95;0,22;0,2102;0,0137;<LOD;0,0314;<LOD;0,83;1,6196;0,0164;6,7;0,06;0,4295;0,023;<LOD;0,0228;0,0486;0,0029;2,516;0,0248;<LOD;0,0786;0,0022;0,0007;0,0041;0,0006;0,0117;0,0005;0,0075;0,0004;<LOD;0,0036;0,0099;0,0002;0,0173;0,0003;<LOD;0,026;0,0384;0,0005;<LOD;0,0202;<LOD;0,1234;<LOD;0,1483;<LOD;0,0016;<LOD;0,24;<LOD;0,31;<LOD;0,37;<LOD;0,0617;<LOD;0,0181;<LOD;0,0011;<LOD;0,0227;0,0075;0,0004;<LOD;0,0805;0,0029;0,0006;<LOD;0,0407;57,5;0,46;;0;;;;;;;;;;;;;;;;;;
14.01.2019;11:21:44;#13-3;Geochem;;0;29,7;29,88;59,58;research;kh_sedlec;segment;7;vrstva;258;hrob;131;excel.id;86;vzorek;1108;;;;;3;<LOD;3,16;5,02;0,12;24,29;0,12;0,1924;0,0132;<LOD;0,0316;<LOD;0,83;1,5999;0,0111;6,6313;0,0318;0,4788;0,0232;<LOD;0,0232;0,0467;0,0029;2,4958;0,0164;<LOD;0,0777;0,0024;0,0007;0,0029;0,0005;0,0106;0,0005;0,0077;0,0004;<LOD;0,0034;0,01;0,0002;0,0169;0,0002;<LOD;0,0256;0,0381;0,0004;<LOD;0,02;<LOD;0,1231;<LOD;0,1485;<LOD;0,0016;<LOD;0,24;<LOD;0,31;<LOD;0,37;<LOD;0,0617;<LOD;0,0178;<LOD;0,001;<LOD;0,023;0,0076;0,0004;<LOD;0,0806;0,0031;0,0006;<LOD;0,0406;59,14;0,19;;0;;;;;;;;;;;;;;;;;;
14.01.2019;11:24:00;#14-1;Geochem;;0;29,69;29,84;59,53;research;kh_sedlec;segment;7;vrstva;258;hrob;131;excel.id;88;vzorek;1110;;;;;3;<LOD;2,93;5,51;0,12;24,86;0,12;0,3286;0,0138;<LOD;0,0312;<LOD;0,8;1,6597;0,011;6,2221;0,0291;0,4627;0,0224;<LOD;0,0227;0,0605;0,003;2,7289;0,0169;<LOD;0,0786;<LOD;0,0101;0,0031;0,0005;0,0164;0,0006;0,0158;0,0004;<LOD;0,0035;0,0097;0,0002;0,0161;0,0002;<LOD;0,0245;0,0387;0,0004;<LOD;0,0193;<LOD;0,1191;<LOD;0,1422;<LOD;0,0016;<LOD;0,23;<LOD;0,3;<LOD;0,36;<LOD;0,0645;<LOD;0,0198;<LOD;0,001;<LOD;0,0231;0,0083;0,0004;<LOD;0,0783;0,0037;0,0006;<LOD;0,0403;58,05;0,18;;0;;;;;;;;;;;;;;;;;;
14.01.2019;11:25:13;#14-2;Geochem;;0;29,68;29,84;59,52;research;kh_sedlec;segment;7;vrstva;258;hrob;131;excel.id;88;vzorek;1110;;;;;3;<LOD;2,98;5,46;0,12;24,93;0,12;0,3099;0,0136;<LOD;0,0308;<LOD;0,8;1,6233;0,0108;6,116;0,0285;0,4503;0,0219;<LOD;0,0211;0,0646;0,003;2,6874;0,0166;<LOD;0,0772;<LOD;0,0102;0,0043;0,0006;0,0152;0,0006;0,0164;0,0004;<LOD;0,0035;0,0102;0,0002;0,0169;0,0002;<LOD;0,0242;0,039;0,0004;<LOD;0,019;<LOD;0,1172;<LOD;0,1406;<LOD;0,0016;<LOD;0,23;<LOD;0,3;<LOD;0,35;<LOD;0,0653;<LOD;0,0199;<LOD;0,001;<LOD;0,0218;0,008;0,0004;<LOD;0,0759;0,002;0,0006;<LOD;0,0384;58,25;0,18;;0;;;;;;;;;;;;;;;;;;
14.01.2019;11:26:29;#14-3;Geochem;;0;29,68;29,84;59,52;research;kh_sedlec;segment;7;vrstva;258;hrob;131;excel.id;88;vzorek;1110;;;;;3;<LOD;2,12;5,75;0,13;25,43;0,21;0,3335;0,0141;<LOD;0,031;<LOD;0,8;1,6426;0,0156;6,18;0,05;0,4227;0,0219;<LOD;0,0218;0,0628;0,0031;2,738;0,025;<LOD;0,0787;0,0033;0,0007;0,0033;0,0005;0,0168;0,0006;0,0168;0,0004;<LOD;0,0035;0,0101;0,0002;0,0164;0,0003;<LOD;0,0247;0,0395;0,0005;<LOD;0,0192;<LOD;0,118;<LOD;0,1417;<LOD;0,0016;<LOD;0,23;<LOD;0,3;<LOD;0,35;<LOD;0,0644;<LOD;0,0198;<LOD;0,001;<LOD;0,0225;0,0079;0,0004;<LOD;0,0761;0,0022;0,0006;<LOD;0,0395;56,85;0,42;;0;;;;;;;;;;;;;;;;;;
14.01.2019;11:30:34;#15-1;Geochem;;0;29,69;29,85;59,54;research;kh_sedlec;segment;7;vrstva;258;hrob;131;excel.id;91;vzorek;1113;;;;;3;<LOD;3,23;4,92;0,12;25,02;0,13;0,4069;0,0144;<LOD;0,0339;<LOD;0,86;1,7042;0,0114;5,1554;0,0255;0,4124;0,0219;<LOD;0,0228;0,0653;0,0031;2,8426;0,0176;<LOD;0,0804;0,0029;0,0007;0,0054;0,0006;0,0217;0,0007;0,0182;0,0005;<LOD;0,0036;0,0105;0,0002;0,015;0,0002;<LOD;0,0249;0,0368;0,0004;<LOD;0,0191;<LOD;0,1185;<LOD;0,1418;<LOD;0,0016;<LOD;0,23;<LOD;0,3;<LOD;0,36;<LOD;0,0682;<LOD;0,0209;<LOD;0,001;<LOD;0,0242;0,0117;0,0004;<LOD;0,0758;<LOD;0,0843;<LOD;0,0387;59,35;0,19;;0;;;;;;;;;;;;;;;;;;
14.01.2019;11:31:43;#15-2;Geochem;;0;29,69;29,85;59,54;research;kh_sedlec;segment;7;vrstva;258;hrob;131;excel.id;91;vzorek;1113;;;;;3;<LOD;3,21;5,02;0,12;24,97;0,12;0,4048;0,0144;<LOD;0,0339;<LOD;0,86;1,7075;0,0114;5,1502;0,0255;0,4427;0,0221;<LOD;0,0215;0,0653;0,0031;2,8483;0,0176;<LOD;0,0808;<LOD;0,0104;0,0056;0,0006;0,0244;0,0007;0,0186;0,0005;<LOD;0,0037;0,011;0,0002;0,0155;0,0002;<LOD;0,0254;0,0377;0,0004;<LOD;0,0192;<LOD;0,1187;<LOD;0,1413;<LOD;0,0016;<LOD;0,23;<LOD;0,3;<LOD;0,36;<LOD;0,0658;<LOD;0,0203;<LOD;0,001;<LOD;0,024;0,0116;0,0004;<LOD;0,0763;<LOD;0,0847;<LOD;0,0395;59,27;0,19;;0;;;;;;;;;;;;;;;;;;
14.01.2019;11:32:55;#15-3;Geochem;;0;29,69;29,85;59,54;research;kh_sedlec;segment;7;vrstva;258;hrob;131;excel.id;91;vzorek;1113;;;;;3;<LOD;2,24;5,28;0,13;25,8;0,23;0,4243;0,0152;<LOD;0,033;<LOD;0,86;1,7248;0,017;5,1665;0,0451;0,4928;0,0228;<LOD;0,022;0,0659;0,0032;2,8464;0,027;<LOD;0,0809;0,0024;0,0007;0,0055;0,0006;0,0232;0,0007;0,0181;0,0005;<LOD;0,0037;0,0113;0,0002;0,0153;0,0003;<LOD;0,025;0,0378;0,0005;<LOD;0,0193;<LOD;0,1193;<LOD;0,1418;<LOD;0,0016;<LOD;0,23;<LOD;0,3;<LOD;0,36;<LOD;0,0691;<LOD;0,0207;<LOD;0,0011;<LOD;0,0243;0,0123;0,0005;<LOD;0,0771;0,0025;0,0006;<LOD;0,0378;56,15;0,44;;0;;;;;;;;;;;;;;;;;;
14.01.2019;11:35:24;#16-1;Geochem;;0;29,68;29,84;59,53;research;kh_sedlec;segment;7;vrstva;258;hrob;131;excel.id;94;vzorek;10001;;;;;3;<LOD;3,02;5,36;0,12;23,53;0,12;0,5112;0,0151;<LOD;0,0321;<LOD;0,81;1,5125;0,0104;6,5796;0,0308;0,4332;0,0219;<LOD;0,0224;0,0757;0,0032;2,7265;0,017;<LOD;0,0795;0,0036;0,0007;0,0032;0,0005;0,018;0,0006;0,005;0,0003;<LOD;0,0036;0,0105;0,0002;0,0187;0,0003;<LOD;0,0242;0,0367;0,0004;<LOD;0,0192;<LOD;0,118;<LOD;0,1413;<LOD;0,0016;<LOD;0,23;<LOD;0,3;<LOD;0,35;<LOD;0,0602;<LOD;0,0166;<LOD;0,001;<LOD;0,0219;0,0066;0,0003;<LOD;0,0766;<LOD;0,0856;<LOD;0,0397;59,17;0,18;;0;;;;;;;;;;;;;;;;;;
14.01.2019;11:36:36;#16-2;Geochem;;0;29,69;29,84;59,53;research;kh_sedlec;segment;7;vrstva;258;hrob;131;excel.id;94;vzorek;10001;;;;;3;<LOD;3,02;5,23;0,12;23,55;0,12;0,5037;0,0151;<LOD;0,0323;<LOD;0,81;1,5214;0,0104;6,6126;0,031;0,4689;0,0222;<LOD;0,0225;0,0752;0,0032;2,7668;0,0172;<LOD;0,0796;0,0028;0,0007;0,0035;0,0005;0,0179;0,0006;0,0052;0,0003;<LOD;0,0034;0,0105;0,0002;0,019;0,0003;<LOD;0,0247;0,0376;0,0004;<LOD;0,0192;<LOD;0,1188;<LOD;0,1423;<LOD;0,0016;<LOD;0,23;<LOD;0,3;<LOD;0,36;<LOD;0,0598;<LOD;0,0166;<LOD;0,001;<LOD;0,0227;0,0068;0,0004;<LOD;0,0764;<LOD;0,0857;<LOD;0,0393;59,17;0,18;;0;;;;;;;;;;;;;;;;;;
14.01.2019;11:37:47;#16-3;Geochem;;0;29,7;29,85;59,55;research;kh_sedlec;segment;7;vrstva;258;hrob;131;excel.id;94;vzorek;10001;;;;;3;<LOD;2,99;5,4;0,12;23,62;0,12;0,4785;0,0148;<LOD;0,0322;<LOD;0,81;1,5145;0,0104;6,5825;0,0308;0,4536;0,0223;<LOD;0,0227;0,0727;0,0032;2,7452;0,0171;<LOD;0,0798;<LOD;0,0102;0,0037;0,0005;0,0198;0,0006;0,005;0,0003;<LOD;0,0034;0,0103;0,0002;0,0186;0,0002;<LOD;0,0243;0,0372;0,0004;<LOD;0,0191;<LOD;0,118;<LOD;0,1414;<LOD;0,0016;<LOD;0,23;<LOD;0,3;<LOD;0,36;<LOD;0,0596;<LOD;0,0168;<LOD;0,001;<LOD;0,0214;0,0071;0,0004;<LOD;0,0766;<LOD;0,0854;<LOD;0,0392;59,03;0,18;;0;;;;;;;;;;;;;;;;;;
14.01.2019;11:40:10;#17-1;Geochem;;0;29,7;29,86;59,55;research;kh_sedlec;segment;7;vrstva;258;hrob;131;excel.id;95;vzorek;10002;;;;;3;<LOD;3,08;5,23;0,12;26,23;0,13;0,073;0,012;<LOD;0,0307;<LOD;0,83;1,7055;0,0115;5,7446;0,0276;0,4396;0,0226;<LOD;0,0232;0,0523;0,0029;2,3277;0,0154;<LOD;0,0735;0,0025;0,0007;0,0039;0,0006;0,0194;0,0007;0,006;0,0003;<LOD;0,0035;0,01;0,0002;0,0149;0,0002;<LOD;0,0257;0,041;0,0004;<LOD;0,02;<LOD;0,1217;<LOD;0,1459;<LOD;0,0016;<LOD;0,23;<LOD;0,3;<LOD;0,36;<LOD;0,0638;<LOD;0,0179;<LOD;0,001;<LOD;0,0221;0,0075;0,0004;<LOD;0,0792;0,0024;0,0006;<LOD;0,042;58,09;0,19;;0;;;;;;;;;;;;;;;;;;
14.01.2019;11:41:25;#17-2;Geochem;;0;29,69;29,87;59,56;research;kh_sedlec;segment;7;vrstva;258;hrob;131;excel.id;95;vzorek;10002;;;;;3;<LOD;3,04;5,11;0,12;26,38;0,13;0,0698;0,0119;<LOD;0,031;<LOD;0,83;1,7134;0,0115;5,7755;0,0277;0,4783;0,0229;<LOD;0,0226;0,0577;0,003;2,3497;0,0155;<LOD;0,0739;0,0029;0,0007;0,0039;0,0006;0,0183;0,0006;0,0063;0,0003;<LOD;0,0034;0,0101;0,0002;0,0148;0,0002;<LOD;0,0252;0,0409;0,0004;<LOD;0,0199;<LOD;0,1221;<LOD;0,1466;<LOD;0,0016;<LOD;0,23;<LOD;0,3;<LOD;0,36;<LOD;0,06;<LOD;0,0167;<LOD;0,001;<LOD;0,0225;0,0072;0,0004;<LOD;0,0791;0,0023;0,0006;<LOD;0,0396;57,96;0,19;;0;;;;;;;;;;;;;;;;;;
14.01.2019;11:42:36;#17-3;Geochem;;0;29,69;29,86;59,56;research;kh_sedlec;segment;7;vrstva;258;hrob;131;excel.id;95;vzorek;10002;;;;;3;<LOD;2,2;5,4;0,13;26,82;0,23;0,0587;0,012;<LOD;0,03;<LOD;0,83;1,7133;0,0167;5,7739;0,049;0,4905;0,0234;<LOD;0,0225;0,0507;0,0029;2,3623;0,0227;<LOD;0,0746;<LOD;0,0108;0,0044;0,0006;0,0196;0,0007;0,0062;0,0003;<LOD;0,0036;0,01;0,0002;0,0148;0,0002;<LOD;0,0258;0,0408;0,0005;<LOD;0,02;<LOD;0,1224;<LOD;0,1463;<LOD;0,0016;<LOD;0,23;<LOD;0,3;<LOD;0,36;<LOD;0,0641;<LOD;0,0175;<LOD;0,001;<LOD;0,0213;0,007;0,0004;<LOD;0,0782;0,0021;0,0006;<LOD;0,0392;56,28;0,43;;0;;;;;;;;;;;;;;;;;;
14.01.2019;11:45:09;#18-1;Geochem;;0;29,68;29,85;59,53;research;kh_sedlec;segment;7;vrstva;258;hrob;131;excel.id;96;vzorek;10003;;;;;3;<LOD;2,14;5,22;0,12;26,04;0,22;0,0899;0,0122;<LOD;0,029;<LOD;0,79;1,6633;0,0159;6,66;0,05;0,4669;0,0229;<LOD;0,0227;0,0611;0,0031;2,3671;0,0223;<LOD;0,0742;0,0032;0,0007;0,0045;0,0006;0,013;0,0006;0,0118;0,0004;<LOD;0,0036;0,0104;0,0002;0,0153;0,0002;<LOD;0,0255;0,0376;0,0004;<LOD;0,0195;<LOD;0,1216;<LOD;0,1458;<LOD;0,0016;<LOD;0,24;<LOD;0,31;<LOD;0,36;<LOD;0,0625;<LOD;0,0196;<LOD;0,0009;<LOD;0,0216;0,0096;0,0004;<LOD;0,079;0,003;0,0006;<LOD;0,0394;56,54;0,42;;0;;;;;;;;;;;;;;;;;;
14.01.2019;11:46:23;#18-2;Geochem;;0;29,67;29,85;59,52;research;kh_sedlec;segment;7;vrstva;258;hrob;131;excel.id;96;vzorek;10003;;;;;3;<LOD;2,11;5,34;0,12;25,86;0,21;0,08;0,012;<LOD;0,0292;<LOD;0,78;1,632;0,0155;6,66;0,05;0,4549;0,0225;<LOD;0,0219;0,0629;0,0031;2,3774;0,0222;<LOD;0,0732;0,003;0,0007;0,0045;0,0006;0,011;0,0005;0,0107;0,0004;<LOD;0,0034;0,0102;0,0002;0,0147;0,0002;<LOD;0,0247;0,0373;0,0004;<LOD;0,0192;<LOD;0,12;<LOD;0,143;<LOD;0,0016;<LOD;0,23;<LOD;0,3;<LOD;0,35;<LOD;0,0626;<LOD;0,0188;<LOD;0,001;<LOD;0,0233;0,01;0,0004;<LOD;0,0769;<LOD;0,0857;<LOD;0,0392;56,22;0,42;;0;;;;;;;;;;;;;;;;;;
14.01.2019;11:47:34;#18-3;Geochem;;0;29,68;29,85;59,53;research;kh_sedlec;segment;7;vrstva;258;hrob;131;excel.id;96;vzorek;10003;;;;;3;<LOD;2,14;5,14;0,12;26,02;0,22;0,0983;0,0123;<LOD;0,0291;<LOD;0,78;1,6561;0,0158;6,77;0,06;0,4483;0,0227;<LOD;0,0227;0,0548;0,003;2,3824;0,0224;<LOD;0,0741;0,0031;0,0007;0,0042;0,0006;0,0127;0,0006;0,0115;0,0004;<LOD;0,0035;0,0107;0,0002;0,0155;0,0003;<LOD;0,0252;0,0379;0,0004;<LOD;0,0196;<LOD;0,1216;<LOD;0,1463;<LOD;0,0016;<LOD;0,24;<LOD;0,31;<LOD;0,36;<LOD;0,0622;<LOD;0,0183;<LOD;0,001;<LOD;0,0239;0,0097;0,0004;<LOD;0,0772;<LOD;0,0863;<LOD;0,0397;56,26;0,42;;0;;;;;;;;;;;;;;;;;;
14.01.2019;11:50:45;#19-1;Geochem;;0;29,71;29,85;59,56;research;kh_sedlec;segment;7;vrstva;258;hrob;131;excel.id;97;vzorek;10004;;;;;3;<LOD;3,14;4,98;0,12;24,77;0,13;0,1732;0,013;<LOD;0,0318;<LOD;0,84;1,6433;0,0113;6,401;0,0309;0,4534;0,0228;<LOD;0,0228;0,0538;0,003;2,383;0,016;<LOD;0,076;<LOD;0,011;0,0028;0,0005;0,0106;0,0005;0,0046;0,0003;<LOD;0,0035;0,0098;0,0002;0,0146;0,0002;<LOD;0,0254;0,0362;0,0004;<LOD;0,0202;<LOD;0,1243;<LOD;0,148;<LOD;0,0016;<LOD;0,24;<LOD;0,3;<LOD;0,36;<LOD;0,0613;<LOD;0,0165;<LOD;0,001;<LOD;0,0227;0,0087;0,0004;<LOD;0,0801;0,0027;0,0006;<LOD;0,0412;59,05;0,19;;0;;;;;;;;;;;;;;;;;;
14.01.2019;11:52:00;#19-2;Geochem;;0;29,72;29,86;59,57;research;kh_sedlec;segment;7;vrstva;258;hrob;131;excel.id;97;vzorek;10004;;;;;3;<LOD;3,18;4,87;0,12;24,57;0,13;0,1321;0,0126;<LOD;0,0319;<LOD;0,84;1,6289;0,0112;6,3298;0,0306;0,4468;0,0224;<LOD;0,0231;0,0522;0,003;2,3786;0,0159;<LOD;0,0759;0,0024;0,0007;0,0029;0,0005;0,0107;0,0005;0,0058;0,0003;<LOD;0,0034;0,0097;0,0002;0,0141;0,0002;<LOD;0,025;0,0362;0,0004;<LOD;0,0201;<LOD;0,1232;<LOD;0,1469;<LOD;0,0016;<LOD;0,23;<LOD;0,3;<LOD;0,36;<LOD;0,0583;<LOD;0,0164;<LOD;0,001;<LOD;0,0227;0,0079;0,0004;<LOD;0,0794;0,0026;0,0006;<LOD;0,0413;59,49;0,19;;0;;;;;;;;;;;;;;;;;;
14.01.2019;11:53:11;#19-3;Geochem;;0;29,71;29,86;59,57;research;kh_sedlec;segment;7;vrstva;258;hrob;131;excel.id;97;vzorek;10004;;;;;3;<LOD;2,27;5,11;0,13;24,91;0,22;0,1309;0,0127;<LOD;0,0311;<LOD;0,84;1,6364;0,0164;6,31;0,06;0,4145;0,0223;<LOD;0,021;0,0574;0,003;2,3789;0,0234;<LOD;0,0745;<LOD;0,0106;0,0031;0,0005;0,0118;0,0005;0,0055;0,0003;<LOD;0,0036;0,0096;0,0002;0,0142;0,0002;<LOD;0,0252;0,0361;0,0004;<LOD;0,0198;<LOD;0,1218;<LOD;0,1455;<LOD;0,0016;<LOD;0,23;<LOD;0,3;<LOD;0,35;<LOD;0,0606;<LOD;0,0174;<LOD;0,001;<LOD;0,0215;0,0085;0,0004;<LOD;0,0787;0,0023;0,0006;<LOD;0,0397;57,81;0,45;;0;;;;;;;;;;;;;;;;;;
14.01.2019;11:55:38;#20-1;Geochem;;0;29,68;29,84;59,52;research;kh_sedlec;segment;7;vrstva;258;hrob;131;excel.id;98;vzorek;10005;;;;;3;<LOD;2,15;5,29;0,12;25,54;0,21;0,2244;0,0135;<LOD;0,0289;<LOD;0,78;1,6373;0,0157;6,87;0,06;0,4597;0,0229;<LOD;0,0224;0,0526;0,0029;2,5922;0,0242;<LOD;0,0763;0,0022;0,0007;0,0039;0,0006;0,0117;0,0005;0,0061;0,0003;<LOD;0,0035;0,0096;0,0002;0,0156;0,0003;<LOD;0,0246;0,0351;0,0004;<LOD;0,0192;<LOD;0,1206;<LOD;0,1439;<LOD;0,0016;<LOD;0,23;<LOD;0,3;<LOD;0,36;<LOD;0,0593;<LOD;0,0166;<LOD;0,001;<LOD;0,0221;0,0083;0,0004;<LOD;0,0775;0,0022;0,0006;<LOD;0,039;55,96;0,42;;0;;;;;;;;;;;;;;;;;;
